"id";"id_comm";"id_study";"taxon_level";"taxon_ori";"rank";"error_ident";"error_class";"measurement";"metric";"taxon_clean";"unidentified";"count0";"count"
"150000";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Saurauia pentapetala";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Saurauia pentapetala";FALSE;2;2
"150001";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Saurauia reinwardtiana";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Saurauia reinwardtiana";FALSE;2;2
"150002";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Saurauia sp.";"genus";0.027027027027027;0.0404624277456647;0;"frequency";"Saurauia sp";FALSE;2;2
"150003";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Schefflera farinosa";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Schefflera farinosa";FALSE;2;2
"150004";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Schefflera singalangensis";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Schefflera singalangensis";FALSE;2;2
"150005";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Schismatoglottis calyptrata";"species";0.027027027027027;0.0404624277456647;1;"frequency";"Schismatoglottis calyptrata";FALSE;2;2
"150006";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Schismatoglottis sp.";"genus";0.027027027027027;0.0404624277456647;0;"frequency";"Schismatoglottis sp";FALSE;2;2
"150007";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Schizaea dichotoma";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Schizaea dichotoma";FALSE;2;2
"150008";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Schizaea digitata";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Schizaea digitata";FALSE;2;2
"150009";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Schizostachyum sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Schizostachyum sp 1";TRUE;3;3
"150010";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Scindapsus hederaceus";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Scindapsus hederaceus";FALSE;2;2
"150011";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Scindapsus mamilliferus";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Scindapsus mamilliferus";FALSE;2;2
"150012";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Scindapsus pictus";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Scindapsus pictus";FALSE;2;2
"150013";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Scindapsus sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Scindapsus sp 1";TRUE;3;3
"150014";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Scindapsus sp.2";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Scindapsus sp 2";TRUE;3;3
"150015";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Scleria levis";"species";0.027027027027027;0.0404624277456647;1;"frequency";"Scleria levis";FALSE;2;2
"150016";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Scleria purpurascens";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Scleria purpurascens";FALSE;2;2
"150017";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Scoparia dulcis";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Scoparia dulcis";FALSE;2;2
"150018";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Scrotochloa urceolata";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Scrotochloa urceolata";FALSE;2;2
"150019";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Selaginella conferta";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Selaginella conferta";FALSE;2;2
"150020";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Selaginella plana";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Selaginella plana";FALSE;2;2
"150021";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Selaginella sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Selaginella sp 1";TRUE;3;3
"150022";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Selaginella sp.2";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Selaginella sp 2";TRUE;3;3
"150023";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Selaginella sp.3";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Selaginella sp 3";TRUE;3;3
"150024";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Selaginella sp.4";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Selaginella sp 4";TRUE;3;3
"150025";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Selaginella sp.5";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Selaginella sp 5";TRUE;3;3
"150026";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Senna alata";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Senna alata";FALSE;2;2
"150027";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Smilax leucophylla";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Smilax leucophylla";FALSE;2;2
"150028";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Smilax modesta";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Smilax modesta";FALSE;2;2
"150029";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Smilax odoratissima";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Smilax odoratissima";FALSE;2;2
"150030";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Smilax zeylanica";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Smilax zeylanica";FALSE;2;2
"150031";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Solanum ferox";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Solanumnum ferox";FALSE;2;2
"150032";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Solanum torvum";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Solanumnum torvum";FALSE;2;2
"150033";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Sonerila sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Sonerila sp 1";TRUE;3;3
"150034";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Sorghum propinquum";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Sorghum propinquum";FALSE;2;2
"150035";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus ferrugineus";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus ferrugineus";FALSE;2;2
"150036";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus gyrocarpus";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus gyrocarpus";FALSE;2;2
"150037";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus hirsutus";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus hirsutus";FALSE;2;2
"150038";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus littoralis";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus littoralis";FALSE;2;2
"150039";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus macropterus";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus macropterus";FALSE;2;2
"150040";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus maingayi";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus maingayi";FALSE;2;2
"150041";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus oblongifolius";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus oblongifolius";FALSE;2;2
"150042";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus palawanensis";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus palawanensis";FALSE;2;2
"150043";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus sp 1";TRUE;3;3
"150044";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus sp.2";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus sp 2";TRUE;3;3
"150045";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spatholobus sp.3";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spatholobus sp 3";TRUE;3;3
"150046";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spermacoce laevis";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Spermacoce laevis";FALSE;2;2
"150047";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Spermacoce sp.";"genus";0.027027027027027;0.0404624277456647;0;"frequency";"Spermacoce sp";FALSE;2;2
"150048";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Sphaerostephanos appendiculatus";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Sphaerostephanos appendiculatus";FALSE;2;2
"150049";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Sphaerostephanos heterocarpus";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Sphaerostephanos heterocarpus";FALSE;2;2
"150050";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Sphaerostephanos peniger";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Sphaerostephanos peniger";FALSE;2;2
"150051";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Sphaerostephanos porphyricola";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Sphaerostephanos porphyricola";FALSE;2;2
"150052";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Sphaerostephanos unitus";"species";0.027027027027027;0.0404624277456647;1;"frequency";"Sphaerostephanos unitus";FALSE;2;2
"150053";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Sporobolus sp.";"genus";0.027027027027027;0.0404624277456647;0;"frequency";"Sporobolus sp";FALSE;2;2
"150054";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Stachyphrynium cf. borneense";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Stachyphrynium borneense";TRUE;2;2
"150055";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Stachyphrynium jagorianum";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Stachyphrynium jagorianum";FALSE;2;2
"150056";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Staurogyne sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Staurogyne sp 1";TRUE;3;3
"150057";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Stenochlaena palustris";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Stenochlaena palustris";FALSE;2;2
"150058";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Stephania capitata";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Stephania capitata";FALSE;2;2
"150059";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Stephania japonica";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Stephania japonica";FALSE;2;2
"150060";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Stephania sp.";"genus";0.027027027027027;0.0404624277456647;0;"frequency";"Stephania sp";FALSE;2;2
"150061";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Streblosa sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Streblosa sp 1";TRUE;3;3
"150062";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Streblosa undulata";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Streblosa undulata";FALSE;2;2
"150063";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Strophanthus sp.2";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Strophanthus sp 2";TRUE;3;3
"150064";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Struchium sparganophorum";"species";0.027027027027027;0.0404624277456647;1;"frequency";"Struchium sparganophorum";FALSE;2;2
"150065";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Strychnos axillaris";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Strychnos axillaris";FALSE;2;2
"150066";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Strychnos ignatii";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Strychnos ignatii";FALSE;2;2
"150067";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Strychnos lucida";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Strychnos lucida";FALSE;2;2
"150068";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Strychnos ovalifolia";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Strychnos ovalifolia";FALSE;2;2
"150069";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Strychnos sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Strychnos sp 1";TRUE;3;3
"150070";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Strychnos cf. villosa";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Strychnos villosa";TRUE;2;2
"150071";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tacca chantrieri";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tacca chantrieri";FALSE;2;2
"150072";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tacca integrifolia";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tacca integrifolia";FALSE;2;2
"150073";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tacca leontopetaloides";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tacca leontopetaloides";FALSE;2;2
"150074";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Taenitis blechnoides";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Taenitis blechnoides";FALSE;2;2
"150075";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tectaria angulata";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tectaria angulata";FALSE;2;2
"150076";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tectaria barberi";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tectaria barberi";FALSE;2;2
"150077";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tectaria lobulata";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tectaria lobulata";FALSE;2;2
"150078";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tectaria oligophylla";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tectaria oligophylla";FALSE;2;2
"150079";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tectaria vasta";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tectaria vasta";FALSE;2;2
"150080";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetracera akara";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetracera akara";FALSE;2;2
"150081";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetracera asiatica";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetracera asiatica";FALSE;2;2
"150082";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetracera fagifolia";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetracera fagifolia";FALSE;2;2
"150083";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetracera indica";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetracera indica";FALSE;2;2
"150084";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetracera macrophylla";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetracera macrophylla";FALSE;2;2
"150085";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetracera scandens";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetracera scandens";FALSE;2;2
"150086";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetracera sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetracera sp 1";TRUE;3;3
"150087";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetrastigma lanceolarium";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetrastigma lanceolarium";FALSE;2;2
"150088";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetrastigma papillosum";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetrastigma papillosum";FALSE;2;2
"150089";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetrastigma pedunculare";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetrastigma pedunculare";FALSE;2;2
"150090";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetrastigma sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetrastigma sp 1";TRUE;3;3
"150091";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tetrastigma trifoliatum";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tetrastigma trifoliatum";FALSE;2;2
"150092";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Thottea borneensis";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Thottea borneensis";FALSE;2;2
"150093";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Thottea sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Thottea sp 1";TRUE;3;3
"150094";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Thottea sp.2";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Thottea sp 2";TRUE;3;3
"150095";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Thottea tomentosa";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Thottea tomentosa";FALSE;2;2
"150096";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Thrixspermum sp.";"genus";0.027027027027027;0.0404624277456647;0;"frequency";"Thrixspermum sp";FALSE;2;2
"150097";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Timonius borneensis";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Timonius borneensis";FALSE;2;2
"150098";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tinomiscium petiolare";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tinomiscium petiolare";FALSE;2;2
"150099";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Tinospora glabra";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Tinospora glabra";FALSE;2;2
"150100";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Torenia polygonioides";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Torenia polygonioides";FALSE;2;2
"150101";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Trema tomentosa";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Trema tomentosa";FALSE;2;2
"150102";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Trichomanes javanicum";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Trichomanes javanicum";FALSE;2;2
"150103";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Trichosanthes borneensis";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Trichosanthes borneensis";FALSE;2;2
"150104";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Trichosanthes sp.2";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Trichosanthes sp 2";TRUE;3;3
"150105";"Sheil et al. 2002_CIFOR_Indonesia_herbs_62_NA";"PR_Sheil et al. 2002_CIFOR_Indonesia_herbs";"species";"Trigonostemon sp.1";"species";0.027027027027027;0.0404624277456647;0;"frequency";"Trigonostemon sp 1";TRUE;3;3
